CS_number,name,country,latitude,longitude,collector,seq_by,Experiment,N_source,N_concentration,N_treatment,Leaf_Area,Total_roots,PR_length,Number_of_LR,Total_LR,LR_density,LR_length,LR_to_total_roots,LR_to_PR,X2MSO,X3OHP,X4OHB,X3MSO,OH_3_Butenyl,X4MSO,Allyl,X5MSO,Branches,X3_Butenyl,X6MSO,X3MT,X7MSO,X4_Pentenyl,X4MT,X8MSO,I3M,X4MOI3M,Aliphatic,Indolic,C3,C4,C3_ratio,Alk,GSOH,SC,LC,Total_GSL
CS78907,Mitterberg-1-179,ITA,46.366,11.2832,Joerg Wunder,Monsanto,Q,NH4HCO3,0.1,NH4HCO3_0.1,6.659080711,91.68851,54.75096,5.5,36.93756,0.0747116,6.71592,0.25043855,0.501757,1.87E-17,0,1.67E-15,0,2.06E-14,0,0.770624155,0,1.85E-16,1.43E-15,8.00E-17,6.78E-16,3.21E-16,0,1.04E-15,0.07351561,0.04449629,0,0.844139764,0.04449629,0.770624155,0,1,1,NA,0.770624155,0.07351561,0.888636055
CS78907,Mitterberg-1-179,ITA,46.366,11.2832,Joerg Wunder,Monsanto,Q,KNO3,0.1,KNO3_0.1,16.4159771,194.8256933,70.79606667,16,124.0296333,0.219304233,7.004298,0.572649467,1.674154533,2.90E-17,0,1.47E-15,2.49E-16,1.46E-14,0,0.863414092,0,1.32E-16,4.44E-15,7.98E-17,1.47E-15,2.62E-16,0,8.19E-16,0.055476493,0.035086276,0,0.918890585,0.035086276,0.863414092,9.78E-15,1,1,NA,0.863414092,0.055476493,0.95397686
CS78908,Mitterberg-1-180,ITA,46.366,11.2832,Joerg Wunder,Monsanto,Q,NH4HCO3,0.1,NH4HCO3_0.1,9.340330052,82.75402667,57.34930667,4.333333333,25.40472,0.063401213,3.95568,0.182127827,0.34751992,4.46E-17,3.41E-15,1.49E-15,0,1.38E-14,0,0.574868977,0,1.50E-16,0,8.81E-17,0,4.64E-16,0,1.03E-15,0.044421694,0.025640463,0,0.619290671,0.025640463,0.574868977,0,1,1,NA,0.574868977,0.044421694,0.644931134
CS78908,Mitterberg-1-180,ITA,46.366,11.2832,Joerg Wunder,Monsanto,Q,NH4HCO3,1,NH4HCO3_1,9.316077333,78.1655,56.94248,6.5,21.22302,0.114920445,3.7139635,0.27133205,0.3733165,2.21E-18,1.47E-15,1.62E-15,0,1.02E-14,0,1.723276031,0,0,0,7.88E-17,0,2.99E-16,0,1.08E-15,0.200332911,0.107701791,0,1.923608942,0.107701791,1.723276031,0,1,1,NA,1.723276031,0.200332911,2.031310733
CS78908,Mitterberg-1-180,ITA,46.366,11.2832,Joerg Wunder,Monsanto,Q,KNO3,1,KNO3_1,25.91691014,306.749,79.475,16,227.274,0.2017157,13.389312,0.690969667,2.727691667,2.29E-17,0,1.70E-15,0,1.46E-14,0,0.310261411,0,9.91E-17,0,6.54E-17,0,0.001298199,0,1.07E-15,0.041295728,0.013984813,0,0.352855338,0.013984813,0.310261411,0,1,1,NA,0.310261411,0.042593927,0.366840151
CS78908,Mitterberg-1-180,ITA,46.366,11.2832,Joerg Wunder,Monsanto,Q,KNO3,0.1,KNO3_0.1,7.029925652,60.25551333,53.98743333,3.666666667,6.26808,0.065646997,1.93368,0.0959457,0.112765367,1.36E-17,2.05E-15,1.51E-15,0,1.30E-14,0,0.311095149,0,3.56E-16,0,7.62E-17,0,4.38E-16,1.90E-17,1.23E-15,0.040219441,0.011479849,0,0.35131459,0.011479849,0.311095149,2.70E-15,1,1,NA,0.311095149,0.040219441,0.362794439
CS78909,Mitterberg-1-182,ITA,46.366,11.2832,Joerg Wunder,Monsanto,Q,KNO3,1,KNO3_1,18.28817035,159.86928,48.25961333,7.666666667,111.6096667,0.090528367,14.55778,0.266043267,1.317892333,2.41E-17,2.62E-15,1.83E-15,0,1.52E-14,0,0.051882108,0,1.47E-16,5.30E-15,8.18E-17,0,2.03E-16,0,1.04E-15,0.003277823,0.002759002,0,0.055159931,0.002759002,0.051882108,5.66E-15,1,1,NA,0.051882108,0.003277823,0.057918933
CS78910,Mitterberg-1-183,ITA,46.366,11.2832,Joerg Wunder,Monsanto,Q,KNO3,0.1,KNO3_0.1,16.8746441,204.5708667,59.09494,14.66666667,145.47594,0.220131513,7.223136,0.52257699,2.110976063,2.87E-17,0,1.53E-15,0,1.56E-14,0,0.353307297,0,1.22E-16,3.23E-15,2.25E-16,0,5.05E-16,0,9.72E-16,0.034527124,0.016954836,0,0.387834421,0.016954836,0.353307297,1.10E-14,1,1,NA,0.353307297,0.034527124,0.404789257
CS78910,Mitterberg-1-183,ITA,46.366,11.2832,Joerg Wunder,Monsanto,Q,NH4HCO3,0.1,NH4HCO3_0.1,5.272296188,71.63465,40.36208,4.5,31.27256,0.0923089,6.949458,0.2809893,0.641497,2.12E-17,0,2.03E-15,0,1.86E-14,0,0.520910814,0,0,2.82E-15,0,0,5.42E-16,0,1.07E-15,0.039341516,0.053548175,0,0.56025233,0.053548175,0.520910814,0,1,1,NA,0.520910814,0.039341516,0.613800504
CS78910,Mitterberg-1-183,ITA,46.366,11.2832,Joerg Wunder,Monsanto,Q,KNO3,1,KNO3_1,18.72274221,195.6143333,61.61266667,12,134.0016667,0.148337367,11.178435,0.466194367,1.656612333,2.29E-17,0,1.62E-15,0,1.55E-14,0,0.09295938,0,1.52E-16,5.61E-16,6.19E-17,0,4.31E-16,0,1.14E-15,0.011440111,0.003769545,0,0.104399491,0.003769545,0.09295938,6.67E-15,1,1,NA,0.09295938,0.011440111,0.108169036
CS78910,Mitterberg-1-183,ITA,46.366,11.2832,Joerg Wunder,Monsanto,Q,NH4HCO3,1,NH4HCO3_1,2.716261561,35.144,35.144,6.36E-14,4.41E-12,8.03E-15,NA,3.36E-14,1.15E-13,1.68E-17,0,1.58E-15,0,1.65E-14,0,3.16E-14,0,9.01E-17,2.16E-15,0,0,4.11E-16,0,1.10E-15,0,3.39E-15,0,1.01E-14,4.82E-15,6.72E-15,6.79E-15,NA,NA,NA,2.53E-14,1.65E-15,3.67E-14
CS78913,NFA-8,UK,51.4083,0,Mick Crawley,Salk,A,KNO3,1,KNO3_1,22.40413795,257.0533333,67.49,22,189.5633333,0.3335687,8.887388,0.725742333,3.051063333,2.46E-17,0,2.33E-15,0,0.206498317,0,0.043249037,0,1.23E-16,0.346759303,0.004005929,3.34E-16,0.033721143,0,0.012892581,0.114168908,0.025600228,0.010773086,0.761295218,0.036373314,0.043249037,0.566150201,0.068125681,0.978939192,0.371096595,0.609399238,0.15189598,0.797668532
CS78913,NFA-8,UK,51.4083,0,Mick Crawley,Salk,A,NH4HCO3,0.1,NH4HCO3_0.1,5.650624921,178.1,70.47,15.66666667,107.63,0.230247267,6.869772667,0.593174933,1.619833567,1.52E-17,0,2.03E-15,0,0.638167263,0,0.130672598,0,2.16E-16,1.52662818,0,5.83E-16,0.125652035,0.024873961,0.056479952,0.482178256,0.168433372,0.112346717,2.984652246,0.280780089,0.130672598,2.221275396,0.047315723,0.978486181,0.284629184,2.351947994,0.607830291,3.265432335
CS78913,NFA-8,UK,51.4083,0,Mick Crawley,Salk,A,KNO3,0.1,KNO3_0.1,8.743400019,94.175,57.205,8,36.97,0.1079185,4.62125,0.2496792,0.49871845,3.25E-17,0,1.80E-15,0,0.090926574,0,4.71E-14,1.35E-16,3.20E-16,0.157568403,0,8.32E-16,0,0,0.024051994,0.112529678,0.034542046,0.013720053,0.385076649,0.048262099,2.87E-14,0.272546971,7.77E-15,0.828313253,0.610943775,0.272546971,0.112529678,0.433338748
CS78913,NFA-8,UK,51.4083,0,Mick Crawley,Salk,A,NH4HCO3,1,NH4HCO3_1,30.1017222,250.787,59.73333333,19.33333333,191.0536667,0.356808067,9.633522667,0.722111233,3.547813,2.18E-17,0,2.13E-15,0,1.729619309,0,0.401605725,0.120399212,2.89E-17,4.205825679,2.72E-17,0.076764117,0.39818702,0,0.227417891,1.469005023,0.905968005,0.292499992,8.628823974,1.198467997,0.478369842,6.162862878,0.07351589,0.950156026,0.276151274,6.64123272,1.987591254,9.827291971
CS78914,IP-Pro-0,ESP,43.28,0,Carlos Alonso-Blanco,Monsanto,Q,NH4HCO3,1,NH4HCO3_1,1.049901706,16.69156,16.69156,2.73E-13,0,0,NA,9.48E-16,1.35E-14,1.68E-17,9.99E-16,2.07E-15,0,1.10E-14,6.34E-17,4.26E-14,0,4.01E-16,0,1.06E-16,1.50E-16,3.88E-16,0,1.09E-15,0.092049711,0.068878577,0,0.092049711,0.068878577,3.22E-14,0,NA,NA,NA,2.36E-14,0.092049711,0.160928287
CS78914,IP-Pro-0,ESP,43.28,0,Carlos Alonso-Blanco,Monsanto,Q,KNO3,1,KNO3_1,11.36864016,91.822,56.6085,6,35.2135,0.07282615,5.868917,0.2304322,0.42741055,2.46E-17,0,1.69E-15,0,1.40E-14,1.06E-18,3.40E-14,0,4.01E-17,0.11173125,6.81E-17,0,2.80E-16,0,1.06E-15,0.01123771,0.004365915,0,0.122968959,0.004365915,3.04E-14,0.11173125,1.89E-14,1,0,0.11173125,0.01123771,0.127334874
CS78914,IP-Pro-0,ESP,43.28,0,Carlos Alonso-Blanco,Monsanto,Q,NH4HCO3,0.1,NH4HCO3_0.1,3.353145089,30.02677333,29.53866667,0.333333333,0.488106667,0.010861613,1.46432,0.015180543,0.015904877,2.22E-17,2.16E-15,1.61E-15,0,1.39E-14,1.17E-16,3.76E-14,0,9.57E-17,0,8.79E-17,4.60E-17,3.16E-16,0,9.99E-16,5.91E-15,2.70E-15,0,1.51E-14,5.18E-15,3.56E-14,0,NA,NA,NA,9.95E-15,8.44E-15,5.23E-14
CS78914,IP-Pro-0,ESP,43.28,0,Carlos Alonso-Blanco,Monsanto,Q,KNO3,0.1,KNO3_0.1,4.949766711,47.03137333,39.98784667,1.333333333,7.043526667,0.03243756,3.6204365,0.112530795,0.166658235,2.62E-17,6.38E-16,1.65E-15,0,1.19E-14,0,4.40E-14,0,1.79E-18,0.211259302,6.86E-17,7.20E-17,3.78E-16,3.41E-17,8.96E-16,0.021660764,0.018006067,0,0.232920066,0.018006067,4.29E-14,0.211259302,2.58E-14,1,0,0.211259302,0.021660764,0.250926133
CS78915,Pt-0,GER,53.476,10.6065,Albert Kranz,Salk,Q,KNO3,1,KNO3_1,14.70611293,126.4227867,64.51445333,5,61.90833333,0.067154053,12.5622425,0.367261967,0.822499333,2.20E-17,0,1.86E-15,3.00E-16,1.02E-14,0,4.06E-14,0,5.22E-17,0,6.95E-17,4.31E-16,0,0,1.02E-15,0.018781073,0.014211952,0,0.018781073,0.014211952,1.21E-14,0,NA,NA,NA,1.65E-14,0.018781073,0.032993026
CS78915,Pt-0,GER,53.476,10.6065,Albert Kranz,Salk,Q,NH4HCO3,1,NH4HCO3_1,14.47945864,185.13435,69.15272,12,115.98163,0.1733129,8.46607,0.5483378,1.6729961,1.07E-17,0,2.28E-15,0,9.53E-15,0,5.33E-14,0,1.32E-16,0,1.01E-16,9.25E-16,1.22E-16,0,1.09E-15,0.085072461,0.080653112,0,0.085072461,0.080653112,1.81E-14,0,NA,NA,NA,2.86E-14,0.085072461,0.165725573
CS78915,Pt-0,GER,53.476,10.6065,Albert Kranz,Salk,Q,KNO3,0.1,KNO3_0.1,8.803925999,96.38635333,60.86832667,7,35.51802667,0.098154567,5.3778905,0.2810091,0.5056187,2.71E-17,0,1.03E-15,0,8.20E-15,0,3.25E-14,0,1.45E-16,0,8.59E-17,9.30E-16,1.73E-19,2.88E-17,8.79E-16,0.040880703,0.015355195,0,0.040880703,0.015355195,5.22E-15,0,NA,NA,NA,1.26E-14,0.040880703,0.056235898
CS78915,Pt-0,GER,53.476,10.6065,Albert Kranz,Salk,Q,NH4HCO3,0.1,NH4HCO3_0.1,2.265903953,35.94756,35.94756,1.89E-13,0,6.03E-15,NA,1.84E-15,0,2.18E-17,0,2.10E-15,0,1.18E-14,0,5.71E-14,0,2.52E-16,0,7.37E-17,9.23E-16,1.65E-16,0,1.00E-15,0,3.08E-15,0,2.51E-14,3.29E-15,2.95E-14,0,NA,NA,NA,2.64E-14,1.42E-15,5.83E-14
CS78916,Rhen-1,NED,51.9667,5.56667,Maarten Koornneef,Salk,Q,KNO3,0.1,KNO3_0.1,6.706591629,45.95075,44.70845,0.5,1.2423,0.00988548,2.4846,0.023411425,0.02456146,2.98E-17,0.051981345,1.96E-15,8.89E-17,9.77E-15,0,5.41E-14,0,0,0,1.01E-16,1.02E-15,0,0,1.02E-15,6.74E-15,0.013053093,0,0.051981345,0.013053093,0.051981345,1.50E-15,1,2.79E-14,NA,0.051981345,8.24E-15,0.065034438
CS78916,Rhen-1,NED,51.9667,5.56667,Maarten Koornneef,Salk,Q,NH4HCO3,1,NH4HCO3_1,4.914344573,37.98864,37.98864,6.55E-13,0,0,NA,7.26E-15,3.19E-14,1.22E-17,0.199093064,2.38E-15,0,1.18E-14,1.10E-16,5.18E-14,0,4.20E-16,0,1.11E-16,1.20E-15,3.13E-16,0,1.11E-15,6.69E-15,0.091687595,0,0.199093064,0.091687595,0.199093064,5.85E-16,1,8.66E-15,NA,0.199093064,9.74E-15,0.290780659
CS78916,Rhen-1,NED,51.9667,5.56667,Maarten Koornneef,Salk,Q,NH4HCO3,0.1,NH4HCO3_0.1,4.185568916,33.66469333,33.66469333,5.21E-13,0,0,NA,1.12E-14,3.16E-14,2.00E-17,0,2.16E-15,0,1.50E-14,0,5.48E-14,0,3.05E-16,0,8.29E-17,9.73E-16,3.14E-16,0,1.05E-15,3.64E-15,4.78E-15,0,3.39E-14,5.39E-15,4.36E-14,0,NA,NA,NA,3.67E-14,6.47E-15,6.51E-14
CS78916,Rhen-1,NED,51.9667,5.56667,Maarten Koornneef,Salk,Q,KNO3,1,KNO3_1,12.2755352,66.07624,66.07624,5.96E-13,0,0,NA,8.05E-15,3.15E-14,2.07E-17,0.034896788,2.51E-15,7.72E-16,1.34E-14,0,5.88E-14,0,1.03E-16,0,6.35E-17,9.61E-16,2.25E-16,0,1.11E-15,0.025255201,0.020146599,0.003237846,0.060151989,0.023384446,0.034896788,0,1,6.10E-15,NA,0.034896788,0.025255201,0.083536435
CS78917,Sorbo,TJK,38.35,68.48,Igor Vizir,Salk,B,NH4HCO3,0.1,NH4HCO3_0.1,2.216889232,29.06,29.06,9.60E-14,3.24E-12,5.96E-15,NA,6.71E-15,0,5.09E-18,3.86E-15,1.71E-15,1.61E-18,1.59E-14,0,5.44E-14,0,1.34E-16,0.418663452,7.77E-17,4.47E-16,0,0,1.03E-15,7.30E-15,0.240611179,0.818078009,0.418663452,1.058689189,4.63E-14,0.418663452,2.37E-15,1,0,0.418663452,1.05E-14,1.47735264
CS78917,Sorbo,TJK,38.35,68.48,Igor Vizir,Salk,B,KNO3,0.1,KNO3_0.1,2.157348012,7.06,7.06,1.34E-14,0,8.80E-15,NA,3.12E-14,1.97E-14,4.23E-17,2.28E-15,3.59E-16,0,1.15E-14,0,2.73E-14,0,0,0,7.52E-17,6.02E-16,0,0,9.63E-16,6.13E-15,0.025523762,0,1.18E-14,0.025523762,1.80E-14,0,NA,NA,NA,1.08E-14,7.99E-15,0.025523762
CS78917,Sorbo,TJK,38.35,68.48,Igor Vizir,Salk,B,NH4HCO3,1,NH4HCO3_1,3.638972676,19.575,19.575,6.14E-14,3.56E-12,6.94E-15,NA,9.35E-15,0,2.11E-17,2.16E-15,2.41E-15,0,1.38E-14,0,5.61E-14,0,9.59E-17,0.088918549,8.77E-17,5.62E-16,1.54E-16,2.73E-18,1.07E-15,0.042586267,0.072779327,0.224158093,0.131504817,0.296937419,4.11E-14,0.088918549,2.70E-15,1,0,0.088918549,0.042586267,0.428442236
CS78920,Ws-2,RUS,52.3,30,Kenneth Feldmann,"MPI,Salk",B,NH4HCO3,0.1,NH4HCO3_0.1,10.30986805,146.57,59.76,12.33333333,86.81,0.214233,6.724007667,0.560359267,1.548466167,2.58E-17,9.44E-15,5.28E-16,0.47972893,1.47E-14,0,3.96E-15,0,5.46E-17,2.11E-15,8.48E-17,0.158656351,0,0,1.19E-15,0.148020523,0.121515242,0.046341487,0.786405804,0.167856729,0.638385281,0,1,2.14E-14,NA,0.638385281,0.148020523,0.954262534
CS78920,Ws-2,RUS,52.3,30,Kenneth Feldmann,"MPI,Salk",B,KNO3,1,KNO3_1,11.79642676,162.73,74.80333333,8.333333333,87.92666667,0.107348403,7.147,0.366163533,1.096425333,2.05E-17,5.52E-15,4.29E-16,0.135133714,1.37E-14,5.66E-17,0,0,6.15E-17,0,6.19E-17,0.039373545,0.001601376,0,1.11E-15,0.043400283,0.023912834,0.005151388,0.219508918,0.029064222,0.174507259,0,1,2.19E-14,NA,0.174507259,0.045001659,0.248573141
CS78920,Ws-2,RUS,52.3,30,Kenneth Feldmann,"MPI,Salk",B,KNO3,0.1,KNO3_0.1,12.12360203,164.704,58.99333333,13.33333333,105.7106667,0.214334187,9.141362667,0.578917133,1.907585567,2.36E-17,7.69E-15,3.94E-16,0.360547681,1.02E-14,1.38E-16,1.06E-14,0,0,0,8.66E-17,0.109184429,0.013049962,0,8.17E-16,0.145391056,0.090278398,0.018845706,0.628173129,0.109124104,0.469732111,0,1,2.30E-14,NA,0.469732111,0.158441018,0.737297232
CS78920,Ws-2,RUS,52.3,30,Kenneth Feldmann,"MPI,Salk",B,NH4HCO3,1,NH4HCO3_1,1.723768737,32.32,32.32,0,3.45E-12,0,NA,1.03E-15,4.01E-14,1.09E-17,7.17E-15,6.44E-16,0,1.17E-14,0,3.96E-15,0,0,3.11E-15,1.06E-16,0.219748387,0,0,1.14E-15,0,1.04E-17,0.235173763,0.219748387,0.235173763,0.219748387,0,1,1.34E-14,NA,0.219748387,3.12E-16,0.45492215
CS78923,Kos-1,RUS,62.02,34.12,Magnus Nordborg,GMI,Q,KNO3,0.1,KNO3_0.1,3.420309042,31.80069333,31.80069333,0,5.53E-13,0,NA,5.70E-15,2.40E-14,2.99E-17,0,1.09E-15,3.51E-16,1.50E-14,0,0.083986827,0,1.49E-16,3.32E-15,7.43E-17,8.56E-16,4.07E-16,3.01E-16,8.69E-16,6.38E-16,3.40E-15,0,0.083986827,3.84E-15,0.083986827,8.98E-15,1,1,NA,0.083986827,3.55E-15,0.083986827
CS78923,Kos-1,RUS,62.02,34.12,Magnus Nordborg,GMI,Q,KNO3,1,KNO3_1,5.042003509,60.60266667,52.74082667,3,7.86184,0.04205019,2.3755725,0.087249513,0.10893337,2.36E-17,0,1.33E-15,1.00E-16,1.74E-14,0,0.209064287,0,1.32E-16,0,6.68E-17,6.38E-16,4.05E-16,3.80E-16,1.04E-15,0,0.005980154,0,0.209064287,0.005980154,0.209064287,4.43E-15,1,1,NA,0.209064287,1.13E-15,0.215044441
CS78923,Kos-1,RUS,62.02,34.12,Magnus Nordborg,GMI,Q,NH4HCO3,0.1,NH4HCO3_0.1,2.81064116,36.42364,36.42364,0,1.54E-13,0,NA,3.32E-15,1.59E-14,2.01E-17,0,1.45E-15,0,1.92E-14,0,0.256521434,0,2.12E-16,3.56E-15,1.02E-16,8.56E-16,4.84E-16,3.52E-16,1.06E-15,2.78E-17,5.51E-15,0,0.256521434,4.66E-15,0.256521434,0,1,1,NA,0.256521434,4.27E-15,0.256521434
CS78923,Kos-1,RUS,62.02,34.12,Magnus Nordborg,GMI,Q,NH4HCO3,1,NH4HCO3_1,5.379306771,44.33756,44.33756,0,5.11E-13,0,NA,3.09E-15,1.44E-14,1.41E-17,0,1.72E-15,0,1.69E-14,0,0.825032048,0,2.58E-16,3.72E-15,8.29E-17,9.21E-16,6.36E-16,3.80E-16,1.14E-15,0,0.049905712,0,0.825032048,0.049905712,0.825032048,7.99E-15,1,1,NA,0.825032048,1.89E-15,0.874937761
CS78924,Kos-2,RUS,62.02,34.12,Magnus Nordborg,GMI,Q,KNO3,1,KNO3_1,10.93199701,102.9881667,62.80341333,5.333333333,40.18476667,0.0698398,7.534643,0.204066933,0.526218,2.09E-17,1.94E-16,1.57E-15,0,1.27E-14,0,0.384736191,0,5.88E-17,0,6.22E-17,1.17E-16,0,2.63E-16,1.04E-15,4.17E-15,0.015312422,0,0.384736191,0.015312422,0.384736191,0,1,1,NA,0.384736191,6.52E-15,0.400048613
CS78924,Kos-2,RUS,62.02,34.12,Magnus Nordborg,GMI,Q,NH4HCO3,1,NH4HCO3_1,3.954244823,34.2056,34.2056,0,6.92E-13,0,NA,1.20E-14,2.86E-14,1.12E-17,0,1.74E-15,2.32E-16,1.24E-14,0,6.37E-14,0,4.17E-17,0,1.08E-16,1.61E-16,3.16E-17,4.36E-16,1.32E-15,5.33E-15,4.96E-15,0,2.76E-14,5.82E-15,2.54E-14,0,NA,NA,NA,3.30E-14,7.63E-15,5.58E-14
CS78924,Kos-2,RUS,62.02,34.12,Magnus Nordborg,GMI,Q,NH4HCO3,0.1,NH4HCO3_0.1,2.470733241,42.69144,42.69144,0,4.94E-13,0,NA,1.18E-14,2.57E-14,1.92E-17,0,2.02E-15,0,1.47E-14,0,1.825431214,0,9.00E-17,0,8.06E-17,6.96E-17,0,4.62E-16,1.08E-15,3.22E-15,0.185283066,0,1.825431214,0.185283066,1.825431214,0,1,1,NA,1.825431214,7.58E-15,2.01071428
CS78924,Kos-2,RUS,62.02,34.12,Magnus Nordborg,GMI,Q,KNO3,0.1,KNO3_0.1,5.804315203,53.28004667,49.26341333,2.333333333,4.016633333,0.03522,1.721414,0.0512979,0.0606282,2.89E-17,6.66E-16,1.01E-15,7.97E-16,1.06E-14,0,0.726516444,0,1.99E-16,0,6.60E-17,5.55E-17,0,2.54E-16,9.46E-16,0.011945199,0.040788454,0,0.738461643,0.040788454,0.726516444,0,1,1,NA,0.726516444,0.011945199,0.779250097
CS78926,Pien,RUS,60.4,32.09,Magnus Nordborg,GMI,Q,NH4HCO3,1,NH4HCO3_1,1.932634575,40.08532,38.5664,0.5,1.51892,0.016864065,3.03784,0.04646908,0.05123035,1.25E-17,0,2.62E-15,0,1.15E-14,0,6.37E-14,0,1.88E-16,0,1.04E-16,5.21E-16,4.91E-16,2.99E-16,1.21E-15,2.98E-15,0.014328838,0,6.17E-14,0.014328838,4.16E-14,1.35E-14,NA,NA,NA,4.74E-14,5.12E-15,0.014328838
CS78926,Pien,RUS,60.4,32.09,Magnus Nordborg,GMI,Q,NH4HCO3,0.1,NH4HCO3_0.1,4.848299904,55.80666667,47.27624,2.333333333,8.530426667,0.048972667,3.243533333,0.137071857,0.172891507,2.12E-17,0,2.51E-15,0,1.50E-14,0,6.28E-14,0,2.88E-16,0.132796365,8.61E-17,6.15E-16,5.12E-16,2.08E-16,1.23E-15,2.76E-15,0.040913185,0,0.132796365,0.040913185,4.65E-14,0.132796365,8.47E-15,1,0,0.132796365,5.34E-15,0.17370955
CS78926,Pien,RUS,60.4,32.09,Magnus Nordborg,GMI,Q,KNO3,0.1,KNO3_0.1,10.12644302,126.99148,62.04065333,6.666666667,64.95083333,0.10596289,10.17645467,0.4768386,1.0763849,2.97E-17,0,1.82E-15,2.78E-18,2.14E-14,0,5.22E-14,0,3.43E-16,0.722442765,6.40E-17,8.12E-16,2.27E-16,1.75E-16,1.02E-15,0.039308677,0.060906885,0,0.761751442,0.060906885,3.67E-14,0.722442765,9.55E-15,1,0,0.722442765,0.039308677,0.822658327
CS78926,Pien,RUS,60.4,32.09,Magnus Nordborg,GMI,Q,KNO3,1,KNO3_1,13.20238285,135.67316,65.99817333,4.333333333,69.67498667,0.05738503,14.73848667,0.3873013,0.882716567,2.19E-17,0,2.74E-15,0,0.027276874,9.58E-17,6.11E-14,0,1.79E-16,0.108641925,6.19E-17,8.41E-16,3.94E-16,2.65E-16,1.05E-15,0.003512113,0.005573758,0,0.139430912,0.005573758,4.32E-14,0.135918799,9.34E-15,1,0.19853974,0.135918799,0.003512113,0.14500467
CS78927,Radk-1,RUS,61.59,35.11,Magnus Nordborg,GMI,Q,KNO3,1,KNO3_1,12.98216252,91.7296,66.60993333,7,25.11966667,0.083338493,3.527857,0.2001355,0.299007867,2.04E-17,0,1.73E-15,0,1.56E-14,0,0.340567717,0,1.62E-16,0,6.50E-17,8.80E-16,2.44E-16,0,1.10E-15,0.004888682,0.011853677,0,0.345456399,0.011853677,0.340567717,0,1,1,NA,0.340567717,0.004888682,0.357310076
CS78927,Radk-1,RUS,61.59,35.11,Magnus Nordborg,GMI,Q,NH4HCO3,0.1,NH4HCO3_0.1,6.115881755,60.59196,55.56188,2,5.03008,0.02979571,2.51504,0.06517005,0.0749374,2.10E-17,2.44E-15,1.45E-15,6.15E-16,1.71E-14,0,1.363442401,1.75E-17,1.83E-16,0,6.60E-17,1.34E-15,2.94E-16,0,1.33E-15,5.30E-15,0.10263645,0,1.363442401,0.10263645,1.363442401,0,1,1,NA,1.363442401,8.47E-15,1.466078851
CS78927,Radk-1,RUS,61.59,35.11,Magnus Nordborg,GMI,Q,NH4HCO3,1,NH4HCO3_1,4.201629551,37.28852,37.28852,7.56E-14,0,0,NA,0,0,4.69E-18,8.33E-17,1.99E-15,0,1.40E-14,0,0.669087554,2.64E-18,0,0,1.04E-16,1.20E-15,3.39E-16,0,1.24E-15,5.75E-15,0.068086036,0,0.669087554,0.068086036,0.669087554,0,1,1,NA,0.669087554,8.47E-15,0.737173589
CS78927,Radk-1,RUS,61.59,35.11,Magnus Nordborg,GMI,Q,KNO3,0.1,KNO3_0.1,7.385362385,62.20793333,56.77652667,2,5.431406667,0.02783925,2.715703,0.061625833,0.075603133,3.17E-17,0,1.47E-15,0,1.37E-14,0,0.773812401,0,3.00E-16,9.18E-16,8.93E-17,1.58E-15,2.31E-16,0,5.11E-16,0.01084627,0.059879415,0,0.784658672,0.059879415,0.773812401,3.87E-15,1,1,NA,0.773812401,0.01084627,0.844538087
CS78928,Radk-2,RUS,61.59,35.11,Magnus Nordborg,GMI,Q,KNO3,0.1,KNO3_0.1,6.71967623,51.84477333,50.21242667,0.666666667,1.632346667,0.011826777,2.44852,0.026643467,0.0289581,2.55E-17,0,1.01E-16,2.79E-17,1.21E-14,0,0.486397791,0,3.85E-17,0,9.13E-17,4.23E-16,0,1.74E-18,1.34E-15,0.013550335,0.013710694,0,0.499948126,0.013710694,0.486397791,0,1,1,NA,0.486397791,0.013550335,0.51365882
CS78928,Radk-2,RUS,61.59,35.11,Magnus Nordborg,GMI,Q,KNO3,1,KNO3_1,7.845372235,120.6661,61.10045333,10.66666667,59.56564,0.1361784,5.6520625,0.3534583,0.757029,2.31E-17,0,7.00E-16,0,1.47E-14,0,0.1565578,0,1.99E-17,0,6.51E-17,5.65E-16,0,0,1.03E-15,0.004559101,0.004903184,0,0.161116901,0.004903184,0.1565578,0,1,1,NA,0.1565578,0.004559101,0.166020085
CS78928,Radk-2,RUS,61.59,35.11,Magnus Nordborg,GMI,Q,NH4HCO3,1,NH4HCO3_1,3.52904345,41.90002,41.90002,1.88E-13,0,0,NA,5.01E-16,6.25E-15,1.59E-17,0,7.67E-16,0,1.45E-14,0,0.747077966,0,1.75E-16,0,9.98E-17,4.74E-16,0,0,9.05E-16,0,0.049496232,0,0.747077966,0.049496232,0.747077966,8.01E-15,1,1,NA,0.747077966,1.65E-15,0.796574199
CS78928,Radk-2,RUS,61.59,35.11,Magnus Nordborg,GMI,Q,NH4HCO3,0.1,NH4HCO3_0.1,5.705110164,42.97274667,42.82608,0.333333333,0.146666667,0.009140413,0.44,0.003973837,0.004021783,2.44E-17,1.42E-15,4.41E-16,0,1.69E-14,0,0.789541009,0,1.07E-16,0,6.49E-17,3.08E-16,5.28E-17,0,8.41E-16,0,0.035578203,0,0.789541009,0.035578203,0.789541009,1.03E-15,1,1,NA,0.789541009,2.48E-15,0.825119211
